time,gFx,gFy,gFz,gFTotal
272.70327377319336,-3.49163818359375,-1.0022430419921875,0.96527099609375,3.759
272.7130649089813,-3.3654327392578125,-1.098297119140625,0.908538818359375,3.655
272.72268891334534,-3.0529632568359375,-1.1526031494140625,0.73516845703125,3.345
272.73399209976196,-2.797943115234375,-1.2149658203125,0.5724639892578125,3.104
272.7432518005371,-2.5466461181640625,-1.211517333984375,0.47021484375,2.859
272.7532639503479,-2.2309417724609375,-1.16998291015625,0.3762359619140625,2.547
272.76231694221497,-1.91302490234375,-1.1375274658203125,0.2833709716796875,2.244
272.7735049724579,-1.5815582275390625,-1.1078948974609375,0.2334442138671875,1.945
272.78442788124084,-1.2594146728515625,-1.090087890625,0.2280731201171875,1.681
272.79342794418335,-0.969329833984375,-1.0876922607421875,0.232391357421875,1.475
272.8024640083313,-0.7272491455078125,-1.1101226806640625,0.25909423828125,1.352
272.8125329017639,-0.5219573974609375,-1.1350555419921875,0.3097076416015625,1.287
272.82270193099976,-0.3438262939453125,-1.1360626220703125,0.35235595703125,1.238
272.8333079814911,-0.2178955078125,-1.1355743408203125,0.317230224609375,1.199
272.8426399230957,-0.133209228515625,-1.15185546875,0.3241424560546875,1.204
272.8524498939514,-0.1279144287109375,-1.1660919189453125,0.287811279296875,1.208
272.86243891716003,-0.163482666015625,-1.1959686279296875,0.25750732421875,1.234
272.87313985824585,-0.2049102783203125,-1.2060699462890625,0.2371978759765625,1.246
272.8851399421692,-0.210113525390625,-1.2123260498046875,0.18017578125,1.244
272.8935899734497,-0.2635345458984375,-1.23443603515625,0.1646881103515625,1.273
272.90540504455566,-0.3347625732421875,-1.270751953125,0.1844329833984375,1.327
272.91232776641846,-0.427520751953125,-1.3272247314453125,0.20849609375,1.41
272.9223849773407,-0.5823516845703125,-1.4053955078125,0.269073486328125,1.545
272.934045791626,-0.772216796875,-1.493072509765625,0.3390960693359375,1.715
272.94304299354553,-0.884002685546875,-1.5310516357421875,0.393524169921875,1.811
272.9524459838867,-0.9867095947265625,-1.5366973876953125,0.46240234375,1.884
272.96297097206116,-1.1806488037109375,-1.57147216796875,0.510162353515625,2.031
272.97372102737427,-1.3805694580078125,-1.5861663818359375,0.549530029296875,2.173
272.98762798309326,-1.5130615234375,-1.5752716064453125,0.589508056640625,2.262
272.99280309677124,-1.6357421875,-1.5469512939453125,0.620635986328125,2.335
273.0051918029785,-1.74365234375,-1.505767822265625,0.651519775390625,2.394
273.01200008392334,-1.8551025390625,-1.4817657470703125,0.685577392578125,2.471
273.02190589904785,-1.9345855712890625,-1.444915771484375,0.6990814208984375,2.514
273.0336380004883,-1.9893951416015625,-1.4056854248046875,0.7171478271484375,2.539
273.0428538322449,-2.1234893798828125,-1.4029388427734375,0.70977783203125,2.642
273.05260610580444,-2.2787017822265625,-1.4270782470703125,0.731964111328125,2.787
273.0627529621124,-2.369293212890625,-1.4593353271484375,0.74658203125,2.881
273.07366394996643,-2.444183349609375,-1.50213623046875,0.7840118408203125,2.974
273.08591198921204,-2.4763641357421875,-1.511138916015625,0.8232574462890625,3.016
273.0930519104004,-2.49530029296875,-1.5122222900390625,0.8218231201171875,3.031
273.105055809021,-2.5019683837890625,-1.4727325439453125,0.8177642822265625,3.016
273.11198902130127,-2.456817626953125,-1.376922607421875,0.826995849609375,2.935
273.1216387748718,-2.3431549072265625,-1.2562408447265625,0.808868408203125,2.779
273.13275480270386,-2.2280426025390625,-1.105255126953125,0.7800445556640625,2.607
273.14164781570435,-2.1023712158203125,-0.888824462890625,0.7700653076171875,2.409
273.15153789520264,-1.9243011474609375,-0.6921844482421875,0.73382568359375,2.173
273.16150188446045,-1.706329345703125,-0.517181396484375,0.64288330078125,1.895
273.17203283309937,-1.475799560546875,-0.334381103515625,0.5412445068359375,1.607
273.1839838027954,-1.233642578125,-0.176055908203125,0.4361572265625,1.32
273.1923608779907,-1.006072998046875,-0.057586669921875,0.3378143310546875,1.063
273.20529198646545,-0.831024169921875,0.0500335693359375,0.2502593994140625,0.869
273.21128702163696,-0.6811981201171875,0.1781158447265625,0.203277587890625,0.733
273.2214848995209,-0.5548248291015625,0.3129730224609375,0.1709136962890625,0.66
273.23235988616943,-0.4676513671875,0.4654998779296875,0.1011199951171875,0.668
273.241201877594,-0.3990020751953125,0.6428375244140625,0.025299072265625,0.757
273.2513949871063,-0.3223724365234375,0.8205413818359375,-0.0205078125,0.882
273.26201009750366,-0.2855072021484375,0.98016357421875,-0.0464935302734375,1.022
273.27267503738403,-0.27630615234375,1.1397552490234375,-0.041839599609375,1.174
273.2861909866333,-0.2446136474609375,1.262481689453125,-0.0308380126953125,1.286
273.29180788993835,-0.175384521484375,1.32098388671875,-0.0093536376953125,1.333
273.3032879829407,-0.07830810546875,1.3551483154296875,0.0196380615234375,1.358
273.3109850883484,0.0131378173828125,1.352996826171875,0.0553436279296875,1.354
273.32055282592773,0.067138671875,1.2982177734375,0.0892333984375,1.303
273.3326759338379,0.107177734375,1.221405029296875,0.093597412109375,1.23
273.34118390083313,0.141876220703125,1.1305084228515625,0.079498291015625,1.142
273.3510639667511,0.135833740234375,1.0270843505859375,0.07635498046875,1.039
273.361065864563,0.07696533203125,0.932708740234375,0.084747314453125,0.94
273.37221002578735,0.0088653564453125,0.8598175048828125,0.105072021484375,0.866
273.3851399421692,-0.06610107421875,0.8077545166015625,0.12548828125,0.82
